5, 0.0, 0.4
12, 0.0, 0.4
18, 0.0, 0.7
24, 0.0, 0.5
30, 0.0, 1.0
36, 0.0, 1.0
42, 0.0, 1.4
47, 0.0, 1.4
53, 0.0, 1.6
58, 0.0, 1.6
64, 0.0, 1.8
69, 0.0, 1.8
75, 0.0, 1.8
80, 0.0, 2.3
85, 0.0, 2.5
90, 0.0, 2.5
96, 0.0, 2.5
101, 0.0, 2.8
106, 0.0, 2.8
111, 0.0, 3.1
116, 0.0, 3.1
122, 0.0, 3.3
127, 0.0, 3.3
133, 0.0, 3.7
139, 0.0, 3.7
145, 0.0, 3.9
151, 0.0, 3.6
157, 0.0, 3.9
163, 0.0, 3.9
169, 0.0, 4.2
175, 0.0, 4.2
181, 0.0, 4.6
187, 0.0, 4.4
192, 0.0, 4.4
197, 0.0, 4.5
202, 0.0, 4.7
208, 0.0, 4.6
213, 0.0, 4.5
218, 0.0, 4.6
223, 0.0, 4.6
228, 0.0, 4.8
234, 0.0, 4.7
240, 0.0, 4.8
246, 0.0, 3.8
252, 0.0, 3.1
258, 0.0, 3.0
264, 0.0, 3.0
270, 0.0, 3.3
276, 0.0, 3.3
281, 0.0, 3.6
287, 0.0, 3.5
292, 0.0, 3.8
298, 0.0, 3.8
303, 0.0, 3.9
308, 0.0, 3.9
313, 0.0, 3.9
318, 0.0, 4.1
324, 0.0, 4.1
329, 0.0, 4.2
334, 0.0, 4.2
340, 0.0, 4.6
345, 0.0, 4.6
351, 0.0, 5.0
356, 0.0, 5.0
362, 0.0, 5.5
368, 0.0, 5.5
374, 0.0, 5.6
380, 0.0, 5.6
386, 0.0, 5.0
392, 0.0, 4.9
398, 0.0, 4.9
403, 0.0, 5.2
408, 0.0, 5.2
413, 0.0, 5.4
418, 0.0, 5.3
423, 0.0, 5.3
429, 0.0, 5.6
434, 0.0, 5.4
439, 0.0, 5.6
445, 0.0, 5.6
450, 0.0, 5.5
456, 0.0, 5.9
461, 0.0, 5.6
467, 0.0, 6.1
473, 0.0, 6.1
479, 0.0, 6.6
485, 0.0, 6.6
491, 0.0, 6.9
498, 0.0, 6.9
504, 0.0, 6.9
509, 0.0, 7.2
514, 0.0, 7.2
519, 0.0, 7.0
525, 0.0, 7.0
530, 0.0, 6.8
535, 0.0, 7.0
540, 0.0, 7.0
545, 0.0, 7.3
551, 0.0, 7.3
557, 0.0, 7.7
562, 0.0, 7.7
568, 0.0, 7.7
573, 0.0, 7.9
579, 0.0, 7.9
585, 0.0, 6.6
591, 0.0, 3.4
598, 0.0, 0.4
604, 0.0, 0.3
610, 0.0, 0.7
616, 0.0, 0.7
621, 0.0, 0.7
626, 0.0, 1.0
632, 0.0, 1.0
637, 0.0, 1.2
642, 0.0, 1.2
647, 0.0, 1.2
653, 0.0, 1.7
658, 0.0, 1.7
664, 0.0, 2.1
670, 0.0, 2.1
675, 0.0, 2.5
681, 0.0, 2.5
686, 0.0, 2.6
692, 0.0, 2.6
697, 0.0, 2.5
704, 0.0, 0.5
711, 0.0, 1.0
718, 0.0, 1.0
723, 0.0, 1.3
729, 0.0, 1.3
735, 0.0, 1.6
740, 0.0, 1.6
745, 0.0, 1.6
751, 0.0, 1.8
756, 0.0, 1.8
762, 0.0, 1.8
767, 0.0, 2.1
773, 0.0, 2.1
778, 0.0, 2.2
784, 0.0, 2.2
790, 0.0, 2.6
795, 0.0, 2.6
801, 0.0, 2.8
806, 0.0, 2.8
812, 0.0, 2.8
818, 0.0, 3.0
824, 0.0, 3.0
830, 0.0, 3.3
835, 0.0, 3.3
841, 0.0, 3.8
846, 0.0, 3.8
852, 0.0, 4.2
858, 0.0, 4.2
863, 0.0, 4.2
869, 0.0, 4.6
875, 0.0, 4.6
881, 0.0, 4.8
887, 0.0, 4.8
893, 0.0, 4.8
899, 0.0, 5.2
905, 0.0, 5.6
