5,42.1, 0.0
12,44.1, 0.0
18,45.1, 0.0
24,45.3, 0.0
30,45.5, 0.0
36,45.6, 0.0
42,45.7, 0.0
47,51.4, 0.0
53,55.3, 0.0
58,59.5, 0.0
64,61.8, 0.0
69,64.5, 0.0
75,61.7, 0.0
80,57.9, 0.0
85,54.5, 0.0
90,51.4, 0.0
96,48.2, 0.0
101,45.8, 0.0
106,43.7, 0.0
111,41.7, 0.0
116,40.6, 0.0
122,42.8, 0.0
127,44.6, 0.0
133,46.7, 0.0
139,46.6, 0.0
145,46.5, 0.0
151,46.5, 0.0
157,46.5, 0.0
163,46.5, 0.0
169,46.2, 0.0
175,46.5, 0.0
181,48.1, 0.0
187,48.0, 0.0
192,46.7, 0.0
197,45.5, 0.0
202,44.4, 0.0
208,43.1, 0.0
213,42.1, 0.0
218,41.1, 0.0
223,40.2, 0.0
228,40.4, 0.0
234,41.7, 0.0
240,42.5, 0.0
246,42.5, 0.0
252,42.6, 0.0
258,42.7, 0.0
264,42.8, 0.0
270,43.1, 0.0
276,44.0, 0.0
281,45.0, 0.0
287,45.8, 0.0
292,45.4, 0.0
298,44.5, 0.0
303,43.8, 0.0
308,43.1, 0.0
313,42.4, 0.0
318,41.7, 0.0
324,40.9, 0.0
329,40.3, 0.0
334,41.0, 0.0
340,41.7, 0.0
345,42.6, 0.0
351,43.3, 0.0
356,43.7, 0.0
362,43.8, 0.0
368,43.9, 0.0
374,43.8, 0.0
380,43.8, 0.0
386,43.9, 0.0
392,43.7, 0.0
398,43.1, 0.0
403,42.5, 0.0
408,42.0, 0.0
413,41.5, 0.0
418,41.0, 0.0
423,40.5, 0.0
429,39.9, 0.0
434,39.5, 0.0
439,39.8, 0.0
445,40.4, 0.0
450,41.1, 0.0
456,41.6, 0.0
461,42.2, 0.0
467,42.2, 0.0
473,42.3, 0.0
479,42.3, 0.0
485,42.3, 0.0
491,42.3, 0.0
498,42.4, 0.0
504,42.0, 0.0
509,41.6, 0.0
514,41.2, 0.0
519,40.8, 0.0
525,40.3, 0.0
530,39.9, 0.0
535,39.5, 0.0
540,39.2, 0.0
545,39.0, 0.0
551,39.4, 0.0
557,39.9, 0.0
562,40.5, 0.0
568,40.9, 0.0
573,41.4, 0.0
579,41.9, 0.0
585,42.2, 0.0
591,42.1, 0.0
598,42.2, 0.0
604,42.2, 0.0
610,41.9, 0.0
616,41.5, 0.0
621,41.2, 0.0
626,40.9, 0.0
632,40.5, 0.0
637,40.2, 0.0
642,39.8, 0.0
647,39.9, 0.0
653,40.3, 0.0
658,40.8, 0.0
664,41.2, 0.0
670,41.6, 0.0
675,42.0, 0.0
681,42.3, 0.0
686,42.8, 0.0
692,43.1, 0.0
697,43.1, 0.0
704,43.1, 0.0
711,43.0, 0.0
718,42.8, 0.0
723,42.5, 0.0
729,42.2, 0.0
735,41.8, 0.0
740,41.6, 0.0
745,41.3, 0.0
751,41.2, 0.0
756,41.6, 0.0
762,42.0, 0.0
767,42.4, 0.0
773,42.7, 0.0
778,43.0, 0.0
784,43.4, 0.0
790,43.7, 0.0
795,44.1, 0.0
801,44.4, 0.0
806,44.5, 0.0
812,44.6, 0.0
818,44.6, 0.0
824,44.3, 0.0
830,44.0, 0.0
835,43.7, 0.0
841,43.4, 0.0
846,43.1, 0.0
852,42.8, 0.0
858,42.5, 0.0
863,42.5, 0.0
869,42.5, 0.0
875,42.5, 0.0
881,42.5, 0.0
887,42.6, 0.0
893,42.6, 0.0
899,42.6, 0.0
905,42.6, 0.0
