5, 0.0, 0.1
12, 0.0, 0.1
18, 0.0, 0.1
24, 0.0, 0.0
30, 0.0, 0.0
36, 0.0, 0.0
42, 0.0, 0.0
47, 0.0, 0.0
53, 0.0, 0.0
58, 0.0, 0.0
64, 0.1, 0.0
69, 0.2, 0.0
75, 0.4, 0.0
80, 0.5, 0.0
85, 0.7, 0.0
90, 0.8, 0.0
96, 0.8, 0.0
101, 1.0, 0.0
106, 1.0, 0.0
111, 1.1, 0.0
116, 1.1, 0.0
122, 1.2, 0.0
127, 1.2, 0.0
133, 1.2, 0.0
139, 1.3, 0.0
145, 1.3, 0.0
151, 1.3, 0.0
157, 1.4, 0.0
163, 1.4, 0.0
169, 1.4, 0.0
175, 1.4, 0.0
181, 1.4, 0.0
187, 1.5, 0.0
192, 1.5, 0.0
197, 1.5, 0.0
202, 1.5, 0.0
208, 1.6, 0.0
213, 1.6, 0.0
218, 1.6, 0.0
223, 1.6, 0.0
228, 1.7, 0.0
234, 1.7, 0.0
240, 1.7, 0.0
246, 1.7, 0.0
252, 1.7, 0.0
258, 1.7, 0.0
264, 1.7, 0.0
270, 1.7, 0.0
276, 1.7, 0.0
281, 1.7, 0.0
287, 1.7, 0.0
292, 1.7, 0.0
298, 1.7, 0.0
303, 1.7, 0.0
308, 1.8, 0.0
313, 1.8, 0.0
318, 1.8, 0.0
324, 1.8, 0.0
329, 1.8, 0.0
334, 1.8, 0.0
340, 1.8, 0.0
345, 1.8, 0.0
351, 1.8, 0.0
356, 1.8, 0.0
362, 1.8, 0.0
368, 1.8, 0.0
374, 1.8, 0.0
380, 1.8, 0.0
386, 1.8, 0.0
392, 1.8, 0.0
398, 1.8, 0.0
403, 1.8, 0.0
408, 1.9, 0.0
413, 1.9, 0.0
418, 1.9, 0.0
423, 1.9, 0.0
429, 1.9, 0.0
434, 1.9, 0.0
439, 1.9, 0.0
445, 1.9, 0.0
450, 1.9, 0.0
456, 1.9, 0.0
461, 1.9, 0.0
467, 1.9, 0.0
473, 1.9, 0.0
479, 1.9, 0.0
485, 1.9, 0.0
491, 1.9, 0.0
498, 1.9, 0.0
504, 1.9, 0.0
509, 1.9, 0.0
514, 1.9, 0.0
519, 1.9, 0.0
525, 1.9, 0.0
530, 1.9, 0.0
535, 1.9, 0.0
540, 1.9, 0.0
545, 1.9, 0.0
551, 1.9, 0.0
557, 1.9, 0.0
562, 1.9, 0.0
568, 1.9, 0.0
573, 1.9, 0.0
579, 1.9, 0.0
585, 1.9, 0.0
591, 1.9, 0.0
598, 1.9, 0.0
604, 1.9, 0.0
610, 1.9, 0.0
616, 1.9, 0.0
621, 2.0, 0.0
626, 2.0, 0.0
632, 2.0, 0.0
637, 2.0, 0.0
642, 2.0, 0.0
647, 2.0, 0.0
653, 2.0, 0.0
658, 2.0, 0.0
664, 2.0, 0.0
670, 2.0, 0.0
675, 2.0, 0.0
681, 2.0, 0.0
686, 2.0, 0.0
692, 2.0, 0.0
697, 2.0, 0.0
704, 2.0, 0.0
711, 2.0, 0.0
718, 2.0, 0.0
723, 2.0, 0.0
729, 2.0, 0.0
735, 2.0, 0.0
740, 2.0, 0.0
745, 2.0, 0.0
751, 2.0, 0.0
756, 2.0, 0.0
762, 2.0, 0.0
767, 2.0, 0.0
773, 2.0, 0.0
778, 2.0, 0.0
784, 2.0, 0.0
790, 2.0, 0.0
795, 2.0, 0.0
801, 2.0, 0.0
806, 2.0, 0.0
812, 2.0, 0.0
818, 2.0, 0.0
824, 2.0, 0.0
830, 2.0, 0.0
835, 2.0, 0.0
841, 2.0, 0.0
846, 2.5, 0.0
852, 3.1, 0.0
858, 3.7, 0.0
863, 4.1, 0.0
869, 4.4, 0.0
875, 4.7, 0.0
881, 5.0, 0.0
887, 5.3, 0.0
893, 5.5, 0.0
899, 5.8, 0.0
905, 6.1, 0.0
